controller,time_s,x_m,y_m,speed_mps,yaw_rad,accel_command_mps2,steer_command_rad,speed_command_mps,cross_track_error_m,heading_error_rad,controller_update_ms,controller_iterations,controller_status,progress_m,lap_count,collision,minimum_clearance_m,minimum_ttc_s,critical_beam_index,critical_beam_angle_rad,critical_scan_range_m,critical_side_distance_m,termination_reason
Pure Pursuit,0.10999999999999999,-66.88341037760556,42.318524465407684,0.28888366911729985,2.3415237971487217,8.0,0.00010179586628238943,0.8,0.01429075471687139,0.0006784020779919686,0.0916999999986956,0,not_applicable,0.0,0,0,0.9284988365416399,nan,941,1.7488878591288235,1.0859897805558183,0.1574909440141784,running
Pure Pursuit,0.21000000000000005,-66.91503021390936,42.35130963270161,0.5973968804074414,2.3400390948147787,8.0,-0.00022112897343426892,1.0888836691172998,0.05983937212064308,0.0008063002559510757,0.0819999999990273,0,not_applicable,0.0,0,0,0.9269686737940022,6.296191585623884,367,-0.7513901760889712,1.5550550230670832,0.22593517874601313,running
Pure Pursuit,0.3100000000000001,-66.96835442914609,42.40602068587473,0.905910091697583,2.341921505862774,8.0,0.0005527043119702493,1.3973968804074415,0.06371719657836745,0.0010379861439164806,0.08249999999954127,0,not_applicable,0.199954931236915,0,0,0.931057210634583,3.0846018224523055,358,-0.790593141797961,1.5142944580599018,0.21807316453493358,running
Pure Pursuit,0.4100000000000002,-67.04295866768234,42.48307072278737,1.2144233029877245,2.339836667514294,8.0,-0.00046727203006131387,1.7059100916975831,0.04353252447050508,0.0010468522045634643,0.07309999999982608,0,not_applicable,0.199954931236915,0,0,0.9262018173616686,2.026798767862839,346,-0.8428637627432809,1.4292276383890876,0.20762130414308752,running
Pure Pursuit,0.5100000000000002,-67.13907987662265,42.58223013700703,1.5229365142778661,2.3420026816159076,8.0,0.0006568211707307969,2.0144233029877245,0.01832153058621431,0.0010802616538367893,0.09189999999925647,0,not_applicable,0.399909862472154,0,0,0.9256056455072642,1.5554053115092705,328,-0.9212696941612604,1.3370701351466494,0.19463310273330894,running
Pure Pursuit,0.6100000000000003,-67.25682725974102,42.70339315327929,1.8314497255680078,2.339833939480512,8.0,-0.00040939465639694867,2.322936514277866,0.04932415966216139,0.0011628303994797307,0.08470000000038169,0,not_applicable,0.5998647936886221,0,0,0.9288872522465087,1.2515036118108354,717,0.7731696014828544,1.5860306562244597,0.22193355627601147,running
Pure Pursuit,0.7100000000000004,-67.39573335879992,42.847013245714095,2.1399629368581494,2.341954980329209,8.0,0.0007307915207057169,2.631449725568008,0.04947557870831322,0.0008822658775602399,0.10900000000013677,0,not_applicable,0.7998197249255443,0,0,0.9260034112754404,1.0293183486011315,354,-0.8080166821130677,1.5169185775172471,0.2144087504700342,running
Pure Pursuit,0.8100000000000005,-67.5565869904194,43.01232539180347,2.4484761481482904,2.339920630902267,8.0,-0.00018435329491623597,2.9399629368581497,0.018775327513454183,0.0012625038709259684,0.13329999999989184,0,not_applicable,0.9997746560587977,0,0,0.932047312258171,0.859864638520864,719,0.781881371640408,1.5256777875785472,0.21997807798827246,running
Pure Pursuit,0.9100000000000006,-67.73833338761321,43.2003526138163,2.7569893594384314,2.341833762431622,8.0,0.0008520561886257365,3.24847614814829,0.042778745439356655,0.0005375970613785697,0.14239999999965391,0,not_applicable,1.1997295872957208,0,0,0.9312887040419562,0.7622577024420256,705,0.7208989805375348,1.6218185896306925,0.2197779812188762,running
Pure Pursuit,1.0100000000000007,-67.94369793559213,43.408436142557576,3.0655025707285724,2.3532969228440757,8.0,0.00017902567331687003,3.5569893594384316,0.06481494424558078,0.011704174932221534,0.07960000000117873,0,not_applicable,1.5996394494860104,0,0,0.9654241749841014,0.6731018819941894,724,0.8036607970342913,1.5033279956255785,0.2153071491827237,running
Pure Pursuit,1.1100000000000008,-68.17173711463253,43.63748419362253,3.3740157820187133,2.3518607193295944,8.0,-0.006632443510759852,3.865502570728572,0.05875332879992672,0.010085338399917099,0.08689999999944575,0,not_applicable,1.7995943801290573,0,0,0.942167551458047,0.604284377642777,723,0.7993049119555145,1.5077446992547143,0.21621722807816315,running
Pure Pursuit,1.2100000000000009,-68.41922306014334,43.89068280131154,3.6825289933088543,2.338687013885609,8.0,-0.006750400053148395,4.174015782018714,0.01440061372077708,0.003494303685776856,0.0782000000008054,0,not_applicable,2.199504241535366,0,0,0.9221046540754888,0.5529328061018045,348,-0.8341519925857275,1.4625779524525828,0.20925385860619156,running
Pure Pursuit,1.310000000000001,-68.6850044153576,44.16910122117788,3.9910422045989953,2.3248208321068526,8.0,-0.00027860755077073387,4.482528993308854,0.004123508532925374,0.017839403350449423,0.09320000000023754,0,not_applicable,2.599414102280994,0,0,0.9320903095333772,0.4930760888499559,356,-0.7993049119555145,1.4821793570862023,0.21621722807816315,running
Pure Pursuit,1.410000000000001,-68.96988079755064,44.47193077941022,4.299555415889138,2.3261070196116953,8.0,0.008758715808436615,4.7910422045989955,0.013918122035048818,0.017106562035898776,0.0745000000001994,0,not_applicable,2.999323962120699,0,0,0.9332548257755423,0.45634985892056523,357,-0.7949490268767376,1.492642173212256,0.21713917065507293,running
Pure Pursuit,1.5100000000000011,-69.27817625577993,44.79506859229573,4.60806862717928,2.3417876863817204,8.0,0.010075862475845923,5.099555415889138,0.060678655289319545,0.0020687827577292595,0.09949999999925296,0,not_applicable,3.3992338205100765,0,0,0.9220285520695656,0.44357409390415997,368,-0.7470342910101946,1.6243270142653408,0.22502164647011183,running
Pure Pursuit,1.6100000000000012,-69.61203032027875,45.136408922280204,4.916581838469423,2.3573441157429773,8.0,0.00497330947035971,5.40806862717928,0.062920237095282,0.012325870105557524,0.09499999999995623,0,not_applicable,3.9990986080553323,0,0,0.9319736020109022,0.41437450248191887,722,0.7949490268767376,1.554378702767433,0.21713917065507293,running
Pure Pursuit,1.7100000000000013,-69.97080286723418,45.49650642635997,5.225095049759565,2.3558711492365467,8.0,-0.002237806614370516,5.7165818384694225,0.04618702716440975,0.00992821270531108,0.11549999999971305,0,not_applicable,4.3990084616958445,0,0,0.9573388301610992,0.3736544011059364,715,0.7644578313253012,1.549884137057052,0.2239412608755995,running
Pure Pursuit,1.8100000000000014,-70.34938817200364,45.880401183473744,5.533608261049707,2.3376706709728543,8.0,-0.002478846817389082,6.025095049759565,0.014890619519236448,0.009881585544151417,0.10770000000093205,0,not_applicable,4.998873227217199,0,0,0.9683970750342925,0.35966951367467953,355,-0.803660797034291,1.5196892182793142,0.21530714918272373,running
Pure Pursuit,1.9100000000000015,-70.74627285091624,46.2895550500037,5.84212147233985,2.338299309454483,8.0,0.007510558234857776,6.333608261049707,0.04505553089634221,0.011107656967569213,0.07469999999898391,0,not_applicable,5.598738000192718,0,0,0.9222246615545705,0.3296084543399102,357,-0.7949490268767376,1.4944717754131527,0.21713917065507293,running
Pure Pursuit,2.010000000000001,-71.16642318387947,46.719111927518725,6.150634683629992,2.3580131228853505,8.0,0.009880659180140952,6.642121472339849,0.04465754684601929,0.00648150904744238,0.07739999999856195,0,not_applicable,6.198602735427539,0,0,0.9300922607755887,0.3206376389050416,723,0.7993049119555145,1.522224759518485,0.21621722807816315,running
Pure Pursuit,2.109999999999999,-71.61371592647363,47.16520352585291,6.459147894920134,2.3757706000176353,8.0,0.0019835181055161424,6.950634683629992,0.01353175490417826,0.021865285038395132,0.12790000000073576,0,not_applicable,6.798467489827603,0,0,0.9224256059781466,0.30143485912257456,726,0.8123725671918445,1.4886731992583295,0.2135218524542555,running
Pure Pursuit,2.209999999999997,-72.0880054489945,47.62786429708276,6.7676611062102765,2.3733448403186146,8.0,-0.007445331596694677,7.259147894920134,0.050950480563358796,0.01679995642015175,0.12169999999933623,0,not_applicable,7.398332180643128,0,0,0.9275581960311498,0.2870544536643779,726,0.8123725671918445,1.4887498663886998,0.2135218524542555,running
Pure Pursuit,2.3099999999999947,-72.57782975820794,48.108413290558126,6.94219346596802,2.349688685263666,4.525766894140659,-0.007260234850401464,7.220237795624342,0.06313523171578851,0.0107715809091391,0.13370000000101356,0,not_applicable,8.198151764741207,0,0,0.9360134063717865,0.2731857011239183,717,0.7731696014828544,1.545141032276518,0.22193355627601147,running
Pure Pursuit,2.4099999999999926,-73.06124098085824,48.59199781573113,6.78441420013374,2.343675817684893,-1.795551381718603,0.0038281041471063776,6.76263832779616,0.02141614003982363,0.01951339082414938,0.07200000000118223,0,not_applicable,8.798016494885614,0,0,0.9261692120949441,0.26966623795170297,356,-0.7993049119555145,1.5214377264472312,0.21621722807816315,running
Pure Pursuit,2.5099999999999905,-73.52479995098646,49.056096461283,6.444860008300956,2.368825370255475,-3.8641769252118863,0.008049028557302827,6.397996507612551,0.07727950990181337,0.005288634316931162,0.07890000000010389,0,not_applicable,9.397881272849583,0,0,0.9459510789969051,0.2816054948479075,360,-0.7818813716404078,1.5756682445628718,0.21997807798827249,running
Pure Pursuit,2.6099999999999883,-73.96626037949508,49.49036236110778,6.063859822229771,2.3801173660468664,-4.335838469762514,-0.0038059561165091865,6.011276161324704,0.09664461745953606,0.018944607280485304,0.08270000000010214,0,not_applicable,9.997746005185554,0,0,0.9668213306835042,0.28404693165682726,717,0.7731696014828544,1.5321256347906504,0.22193355627601147,running
Pure Pursuit,2.709999999999986,-74.38011791171537,49.89567133122611,5.654413162319116,2.358765908536925,-4.659563549464254,-0.013307736900564261,5.597903467283346,0.07613351741949992,0.0029356688702453226,0.06849999999936074,0,not_applicable,10.597610227349625,0,0,0.9577410138252003,0.30408903314663843,733,0.8428637627432809,1.4344543275692023,0.20762130414308752,running
Pure Pursuit,2.809999999999984,-74.75880665267617,50.27526914667065,5.212546389678902,2.3273054771953974,-5.029464341231211,-0.012393664078117025,5.151466728195995,0.01376983036308066,0.019246997989856407,0.0772000000015538,0,not_applicable,11.19747433524763,0,0,0.9320217808542909,0.32094340367502117,708,0.7339666357738648,1.5698415907771832,0.22234991952811328,running
Pure Pursuit,2.909999999999982,-75.09595462591238,50.63036910459774,4.73061430110744,2.2914496419704844,-5.500688735372625,-0.016299555523796833,4.66247751614164,0.09802814660205923,0.023952413340029288,0.06750000000010914,0,not_applicable,11.797314614754763,0,0,0.9288607772542247,0.350000808642796,718,0.7775254865616312,1.521107794147712,0.22094939445953415,running
Pure Pursuit,3.00999999999998,-75.38702679870431,50.95821814159,4.194342909681048,2.254551760705437,-6.147942913804272,-0.029240148299412856,4.115820009727013,0.05945439030245661,0.018556551940551724,0.07239999999875124,0,not_applicable,12.197171600404157,0,0,0.9308208080596283,0.3697350729852532,715,0.7644578313253012,1.486348946169581,0.2239412608755995,running
Pure Pursuit,3.1099999999999777,-75.63277547034436,51.26232772664067,3.766016802469781,2.195778613044374,-4.874414452131668,-0.06945197882571366,3.706901464467881,0.06811235010282217,0.007124056219732111,0.0745000000001994,0,not_applicable,12.596930147943901,0,0,0.9312515295931065,0.3865745134388446,685,0.6337812789620019,1.5114264969585598,0.20489107222660924,running
Pure Pursuit,3.2099999999999755,-75.82495581227285,51.5504304797176,3.310491762058946,2.067185541216829,-5.190104755655414,-0.13825444941415135,3.2470063269042395,0.07912246698234528,0.07984935738619559,0.07589999999879637,0,not_applicable,12.796885079180823,0,0,0.9309695071257037,0.41885311237820727,707,0.729610750695088,1.3973350672068925,0.22148173646210823,running
Pure Pursuit,3.3099999999999734,-75.95516954418244,51.833900660024646,3.02935464705548,1.8922148470032232,-3.1993819506490473,-0.199741186050223,2.9905535669940413,0.022454686684632193,0.05947743080084811,0.07139999999949964,0,not_applicable,13.19613705273574,0,0,0.9624178054318961,0.46550993802823354,654,0.4987488415199257,1.5413387872651425,0.18800209308649293,running
Pure Pursuit,3.4099999999999713,-76.01374224750853,52.099788637277655,2.5758313441529106,1.6658350194776084,-5.166561510765462,-0.2641533302767797,2.512698495978934,0.08510569403656111,0.14440676302173205,0.06890000000048246,0,not_applicable,13.39418901686935,0,0,0.9814512585447378,0.504148315603799,666,0.5510194624652458,1.4949798536944336,0.19378133987058163,running
Pure Pursuit,3.509999999999969,-76.00255362936356,52.333024239957396,2.223331344040368,1.4378655611379667,-4.01150213820026,-0.3169758113362597,2.1746811303328846,0.10449643218131432,0.02568363102909421,0.0764999999987026,0,not_applicable,13.790919080836725,0,0,0.9929694564220881,0.6032617467259045,645,0.4595458758109361,1.576900742416944,0.18421116966966533,running
Pure Pursuit,3.609999999999967,-75.93849222410225,52.53382321644425,2.05702764670238,1.2257254571892306,-1.8925606730466837,-0.32686368884960854,2.0340752767356998,0.11796954110604241,0.049620667805402086,0.07260000000108846,0,not_applicable,13.990874012073647,0,0,1.0328109772591463,0.670963521135467,618,0.3419369786839668,1.5806563505287272,0.17524549814036522,running
Pure Pursuit,3.709999999999965,-75.83511949792151,52.71074465162474,2.04951926805954,1.035031301017082,-0.08544645949092988,-0.31835442388855445,2.048483000753287,0.14347161401777406,0.019958375368926085,0.07379999999912457,0,not_applicable,14.186189890996548,0,0,1.0456848832757226,0.7107218044024799,622,0.3593605189990732,1.5449521800096613,0.17636591892736336,running
Pure Pursuit,3.8099999999999627,-75.71097790277207,52.8538686990942,1.8200085810974254,0.8548338888837073,-2.6118655636720223,-0.3007786975955799,1.7883327116923378,0.15777999577343282,0.07345013813680978,0.06909999999926697,0,not_applicable,14.386144822233472,0,0,1.0630044824713758,0.7014405551086578,673,0.5815106580166822,1.398895071485242,0.19757457900687891,running
Pure Pursuit,3.9099999999999606,-75.58019559508723,52.95984695388793,1.616031005475004,0.7041041091495179,-2.3212949801219995,-0.2681805151826507,1.5878790830852254,0.14312352074460274,0.23037111979692249,0.07290000000104158,0,not_applicable,14.577135892364542,0,0,1.0397171329432193,0.760125163769818,650,0.4813253012048193,1.4125142608466619,0.18626277668974425,running
Pure Pursuit,4.009999999999959,-75.44201005291292,53.04437568220089,1.6246332892214665,0.5833885732008657,0.22306425609430303,-0.2294470288365886,1.6383374310844343,0.09623639630411855,0.33119445923087953,0.07079999999959341,0,not_applicable,14.777090823601455,0,0,1.012301276487635,0.8544828205941031,681,0.6163577386468955,1.3291068663831767,0.2023310757067991,running
Pure Pursuit,4.109999999999957,-75.28891183156504,53.11738167749004,1.7581125670583873,0.4743889222091484,3.46122688953868,-0.19382968425581681,1.9707559781753345,0.04410037467542216,0.35038951221378456,0.14340000000068187,0,not_applicable,14.975515420289963,0,0,0.9659885427523724,0.8512411395781099,708,0.7339666357738648,1.2492260264254482,0.22234991952811328,running
Pure Pursuit,4.209999999999955,-75.11511921915627,53.183892638769585,1.9488262763748263,0.3844689092081337,4.945362528078758,-0.15931357817650998,2.252648819866263,0.019998711670414452,0.3065864001381504,0.07130000000010739,0,not_applicable,15.17547035152689,0,0,0.9364924280667307,0.8110986298346277,685,0.6337812789620019,1.3539555105150238,0.20489107222660924,running
Pure Pursuit,4.3099999999999525,-74.91786045928482,53.244682248848356,2.1632430827937505,0.30193736897719337,5.560003230261039,-0.15543590907426175,2.50482659940093,0.056511392898970426,0.22081497546801465,0.08050000000103807,0,not_applicable,15.375424253172449,0,0,0.9137970374151814,0.7268088094121986,710,0.742678405931418,1.267542540553546,0.2241197071405647,running
Pure Pursuit,4.40999999999995,-74.69520473062822,53.29441508919186,2.3832888401407692,0.21257887308640377,5.705966533538858,-0.12811772214413372,2.7338397361476363,0.08597370839855749,0.12406205534276049,0.07969999999879462,0,not_applicable,15.575379184409364,0,0,0.8710609582623356,0.7067799700003856,715,0.7644578313253012,1.3274632632315704,0.2239412608755995,running
Pure Pursuit,4.509999999999948,-74.44791977583768,53.331178587176844,2.599946237471383,0.13918579546744336,5.61810358589431,-0.07319686457802657,2.9450991987302,0.11573237167095168,0.03977747085306049,0.07860000000015077,0,not_applicable,15.775322378430007,0,0,0.8599958745411866,0.7058193214861616,714,0.7601019462465248,1.4441454314362863,0.22496523842325897,running
Pure Pursuit,4.609999999999946,-74.17812533729408,53.35947914673649,2.8090524483297896,0.09475664718903332,5.422295142148776,-0.042294682431958726,3.1421757516862607,0.1170893243329781,0.022832360741927626,0.07520000000127425,0,not_applicable,16.17522518310689,0,0,0.8677833254720098,0.6798933675594044,740,0.8733549582947173,1.337532761272912,0.20222103997141733,running
Pure Pursuit,4.709999999999944,-73.88363377206784,53.382094549623034,3.0767596997938673,0.06983926235588278,6.94186807351501,-0.020074209806769227,3.5032392556812906,0.08914279698229735,0.05491244213474733,0.07410000000085404,0,not_applicable,16.37518011434381,0,0,0.8574924289228969,0.659412106946864,736,0.8559314179796109,1.4194749768241288,0.20524858980469113,running
Pure Pursuit,4.809999999999942,-73.56437016764673,53.404375395801246,3.3057224456208707,0.07114864225520279,5.93719134087066,0.0033432206128981225,3.6704788338809333,0.08132313891293287,0.06402365557454504,0.07480000000015252,0,not_applicable,16.775086657940683,0,0,0.8935344710065375,0.606367960323499,717,0.7731696014828544,1.5571793018797515,0.22193355627601147,running
Pure Pursuit,4.90999999999994,-73.22073815883437,53.43142701336568,3.5672749786126583,0.08447776870705148,6.78227118762341,0.009316269698981569,3.9839495643832117,0.10456584954451352,0.05421584928555667,0.07279999999987297,0,not_applicable,16.97504041831901,0,0,0.8817778183592111,0.5638204138357276,347,-0.8385078776645043,1.45454169809196,0.2084324073070941,running
Pure Pursuit,5.009999999999938,-72.85376700034764,53.46475186692457,3.7849701836061196,0.09862847183231693,5.645014787745466,0.010743392557753598,4.131776457387205,0.06792558150331929,0.043467062468563356,0.07540000000005875,0,not_applicable,17.374950133930692,0,0,0.9394081815604268,0.5142801464809192,349,-0.8297961075069509,1.4484745083472585,0.21008581223244965,running
Pure Pursuit,5.1099999999999355,-72.46430833517552,53.50531118646501,4.027010131452221,0.11307743853341456,6.276293889235762,0.00842153299630582,4.412599572529696,0.05536565978190812,0.027855729310545918,0.07560000000061962,0,not_applicable,17.774859907522647,0,0,0.9297371311636313,0.4928687561477797,356,-0.7993049119555145,1.516848967003344,0.21621722807816315,running
Pure Pursuit,5.209999999999933,-72.05094888322024,53.5540741494457,4.277515079042474,0.12785935757100786,6.495798258821797,0.0022016338377292923,4.676589957334401,0.07058159159210231,0.007392139560669531,0.0762999999999181,0,not_applicable,18.174768831291427,0,0,0.9190812918573913,0.4546852005210796,721,0.7905931417979613,1.506057648298583,0.21807316453493353,running
Pure Pursuit,5.309999999999931,-71.61318619750895,53.60956816855458,4.527772794973448,0.1266250337775121,6.489387339607138,-0.008773154829590964,4.926453813003188,0.0880754598874916,0.008574549595386838,0.07170000000122911,0,not_applicable,18.774630956064176,0,0,0.9281118457360598,0.42825831487143773,724,0.8036607970342913,1.4867719750637434,0.2153071491827237,running
Pure Pursuit,5.409999999999929,-71.14812280461538,53.665565803187135,4.817523905069841,0.1100342006273638,7.513483364546003,-0.016629264129665665,5.279121131428048,0.020116912786176888,0.008234804277698515,0.06690000000020291,0,not_applicable,19.174535580750263,0,0,0.9286675568152085,0.40199446646156056,738,0.8646431881371641,1.3848256193170332,0.2037158366078793,running
Pure Pursuit,5.509999999999927,-70.65497387032772,53.71863834447921,5.081365170104719,0.09364014728952608,6.841619882183849,-0.01982194604459054,5.501685893288226,0.077229613661028,0.009214623674271838,0.06780000000006225,0,not_applicable,19.5744386367043,0,0,0.9225640927662312,0.372871039121921,709,0.7383225208526416,1.5517813954137722,0.2232291878884924,running
Pure Pursuit,5.609999999999925,-70.13586708996291,53.76683993502593,5.325948491102252,0.07729330615851016,6.3422456360875845,-0.023127932241373963,5.715589733713477,0.023922406580586093,0.016401210692592372,0.06849999999936074,0,not_applicable,20.174292972052676,0,0,0.9323740709108809,0.3403050923023873,728,0.8210843373493977,1.3901169955405253,0.21178185999974475,running
Pure Pursuit,5.709999999999923,-69.5904142139752,53.809130614447625,5.594458354477049,0.06113968095851652,6.962680457071944,-0.030478594271121914,6.022216536809446,0.06771220626730846,0.020231084743016048,0.0667999999990343,0,not_applicable,20.77415411237958,0,0,0.9136712310515279,0.3359886963799021,719,0.781881371640408,1.4897584084447877,0.21997807798827246,running
Pure Pursuit,5.809999999999921,-69.01699625430231,53.842948570431915,5.871933188260816,0.030661223618177136,7.195149475082063,-0.03435343671924842,6.313973301985255,0.09768445641851677,0.006315865488265793,0.07459999999959166,0,not_applicable,21.374014093875658,0,0,0.8906078455601892,0.3215522356788837,724,0.8036607970342913,1.4638877299181003,0.2153071491827237,running
Pure Pursuit,5.909999999999918,-68.41506505323954,53.86045345374465,6.1499412578694015,-0.007271047997011504,7.2089767163230345,-0.030020326084009154,6.59283085989312,0.09953629924226813,0.018700556784144506,0.06849999999936074,0,not_applicable,21.97387746609387,0,0,0.9163879626404723,0.3117912812077633,731,0.8341519925857277,1.4392082095282535,0.20925385860619153,running
Pure Pursuit,6.009999999999916,-67.78529244426944,53.862797079725674,6.423909893815692,-0.021280488729023883,7.104230896319992,-0.017890863961003273,6.860364347501401,0.07593770822396523,0.023154393885993052,0.06899999999987472,0,not_applicable,22.573740773243244,0,0,0.9214906152341674,0.30246510622822126,726,0.8123725671918445,1.492887171832808,0.2135218524542555,running
Pure Pursuit,6.109999999999914,-67.12853017833804,53.8529927816574,6.691521741612004,-0.03535189488567214,6.939394178348817,-0.013880985266448334,7.117849311650573,0.04670473683557554,0.031366867910676,0.07379999999912457,0,not_applicable,23.173605282642598,0,0,0.9113612415452051,0.2974345052534709,723,0.7993049119555145,1.5483618837958086,0.21621722807816315,running
Pure Pursuit,6.209999999999912,-66.44565354877626,53.83200679184519,6.951759699671353,-0.05145720933781606,6.74818318401563,-0.0017904498851034826,7.366340060013567,0.09268507404123133,0.0448995792118958,0.07010000000029493,0,not_applicable,23.773469949861802,0,0,0.9226895480607156,0.2855236051757241,357,-0.7949490268767376,1.5551639497564698,0.21713917065507293,running
Pure Pursuit,6.30999999999991,-65.73748192112282,53.80180842448549,7.20433868738868,-0.04889224162772576,6.5495798163350205,0.01229949159183108,7.606717681304855,0.004934694675000514,0.04438303922688869,0.07830000000019766,0,not_applicable,24.57328962599227,0,0,0.9769095071198195,0.2646378877671814,363,-0.7688137164040778,1.5451886358909828,0.22293077345441883,running
Pure Pursuit,6.409999999999908,-65.00284034497723,53.77190396828955,7.478736504690977,-0.024690463883678238,7.115359920045412,0.02440026960470315,7.915874679393221,0.0729740246430629,0.02413350264749159,0.09619999999976869,0,not_applicable,25.373109256540566,0,0,0.9777301487905352,0.25822756225028504,362,-0.7731696014828544,1.5533934699570147,0.22193355627601147,running
Pure Pursuit,6.509999999999906,-64.24441963084163,53.750535137004256,7.679757348273615,-0.0028992775804979054,5.212634953090234,0.023557496752488756,8.0,0.10099420849956274,0.00435469078919537,0.0982999999994405,0,not_applicable,25.972974028633708,0,0,0.9246640907791597,0.2458092315865295,354,-0.8080166821130677,1.4845812741816653,0.2144087504700342,running
Pure Pursuit,6.6099999999999035,-63.46992226449654,53.74181641662048,7.801624676264884,0.018039165920332945,3.160119528927652,0.020591359593745192,7.99576930116638,0.085920833204292,0.015151292359260715,0.06909999999926697,0,not_applicable,26.772793738480832,0,0,0.9056011034535694,0.24332148552607477,350,-0.8254402224281743,1.478309499032401,0.21092842571338713,running
Pure Pursuit,6.709999999999901,-62.7024025393718,53.748205237587946,7.611360985183038,0.049212540701482954,-2.1652289456823315,0.012183340126308857,7.585101781696651,0.06170471643100028,0.0483128835296065,0.07699999999921658,0,not_applicable,27.572613461060733,0,0,0.9222719730348842,0.2460278914642835,696,0.6816960148285451,1.7030567325716242,0.21261932153731197,running
Pure Pursuit,6.809999999999899,-61.96841437599969,53.77054099673305,7.20673343107465,0.07117520730328986,-4.60472141265905,-0.011677423999046465,7.150888843917133,0.04287855842484222,0.0850837036310832,0.0973000000001889,0,not_applicable,28.372432864133913,0,0,0.9769065011411571,0.22793720547697713,721,0.7905931417979613,1.4384518940395274,0.21807316453493353,running
Pure Pursuit,6.909999999999897,-61.27835030647083,53.799575630854235,6.751908711241874,0.0381859468021295,-5.181868001933889,-0.04529385504975009,6.688546630881261,0.059320698793838486,0.07295500613707206,0.07209999999879813,0,not_applicable,28.972296745159014,0,0,0.9157932021490585,0.22688510006955673,710,0.742678405931418,1.428632622919609,0.2241197071405647,running
