controller,time_s,x_m,y_m,speed_mps,yaw_rad,accel_command_mps2,steer_command_rad,speed_command_mps,cross_track_error_m,heading_error_rad,controller_update_ms,controller_iterations,controller_status,progress_m,lap_count,collision
MPC,9.209999999999848,-46.87637400921696,22.187534469770192,6.5587991320426955,4.247787968515573,-1.0128402920038613,0.0881827777582522,6.45751510284231,0.11526694214202463,0.10658777152973098,0.37270000000022563,2,optimal,58.9843779,0,0
MPC,9.309999999999846,-47.1988755791073,21.623719466594817,6.469798505657507,4.376457436104903,-0.9581292735989165,0.09719737280245229,6.373985578297615,0.09969813735583477,0.1027967916053667,0.520800000000321,3,optimal,59.5842191,0,0
MPC,9.409999999999844,-47.43883674830397,21.02948275280125,6.385605463396542,4.534028756423387,-0.9682459341784355,0.08891916011980573,6.288780869978698,0.1036707665888438,0.11243703519289916,0.37880000000045655,2,optimal,60.1840602,0,0
MPC,9.509999999999842,-47.58607025310691,20.414563668469523,6.3005234466984295,4.69443274580411,-0.9584333101137845,0.07037174556375786,6.204680115687051,0.11926458290629333,0.1169381301339385,0.3571999999998354,2,optimal,60.7839013,0,0
MPC,9.60999999999984,-47.63708707051392,19.792745062976106,6.216303688043496,4.835431866429289,-0.9018094490449186,0.05116108006154649,6.126122743139004,0.13355001932549662,0.11971257565409843,0.36349999999973903,2,optimal,61.3837425,0,0
MPC,9.709999999999837,-47.602090685607564,19.17779138323113,6.1370595994357195,4.941628688273854,-0.7934506157375943,0.043197972997833976,6.05771453786196,0.14030382324554672,0.10824962442380581,0.35909999999983455,2,optimal,61.9835836,0,0
MPC,9.809999999999835,-47.49681296298325,18.578133203375913,6.067337252917843,5.0193193532181475,-0.635455084508143,0.04426284497105291,6.003791744467029,0.14051356467933673,0.08708666147673583,0.35410000000002384,2,optimal,62.5834247,0,0
MPC,9.909999999999833,-47.34098914519827,17.995723667274714,6.011498340300155,5.067624121479682,-0.36568094201632484,0.05880630926114395,5.9749302460985225,0.14118244479988612,0.05437734572156572,0.51520000000016,3,optimal,63.1832658,0,0
MPC,10.009999999999831,-47.14594680176654,17.429478988441087,5.979365107495812,5.1329746740525755,0.05490012473019571,0.04955429843865393,5.984855119968832,0.14282782959627038,0.05591719846935295,0.6046000000003993,3,optimal,63.783107,0,0
MPC,10.109999999999829,-46.90942781128833,16.88035562846497,5.981482284218405,5.221949761154178,0.5213442692358873,0.0012138333641579476,6.033616711141994,0.1328946644411738,0.09785028876007562,0.34649999999958325,2,optimal,64.3829481,0,0
MPC,10.209999999999827,-46.632029420082795,16.349299598754566,6.001587483554616,5.273415327076559,0.9707740521197401,-0.04578019868754003,6.0986648887665895,0.10176697380621892,0.1187600739918464,0.5839999999999179,3,optimal,64.9827892,0,0
MPC,10.309999999999825,-46.33187301521642,15.827266727470844,6.039024561086692,5.2496450601168565,1.3100752208155089,-0.05905437793374887,6.170032083168243,0.060040379411425655,0.080737099625666,0.588000000000477,3,optimal,65.5826304,0,0
MPC,10.409999999999823,-46.032892441398786,15.29945876577406,6.0895465002623705,5.18338781287908,1.4827883076533916,-0.05592074098164301,6.23782533102771,0.025019623914656473,0.01640530968439524,0.5351000000000106,3,optimal,66.1824715,0,0
MPC,10.50999999999982,-45.757393964338995,14.753040857604095,6.146728973069574,5.093148887751023,1.09922028392652,-0.031127792341697685,6.256651001462226,0.010328642770611402,0.05581042929717839,0.4316000000001985,2,optimal,66.7823126,0,0
MPC,10.609999999999818,-45.51791148360965,14.18458087889795,6.189119470533252,5.020585183761782,0.2997695243153721,-0.005385915495142565,6.21909642296479,0.030085973599705617,0.09426398947133396,0.37900000000012923,2,optimal,67.3821538,0,0
MPC,10.709999999999816,-45.31069802117371,13.60077774189339,6.200679827857434,4.997328034223952,-0.3933655070352967,-0.019182530338472815,6.161343277153905,0.060455570948852747,0.06720181010923998,0.35490000000049093,2,optimal,67.9819949,0,0
MPC,10.809999999999814,-45.1250337942251,13.011588049092511,6.166113888092929,4.978480111234159,-0.8057389511234421,-0.05865759409187152,6.085539992980585,0.07970567263090755,0.019196089407401473,0.3726000000003893,2,optimal,68.581836,0,0
MPC,10.909999999999812,-44.963293084562345,12.421490965600135,6.095311737034095,4.914357949121827,-0.9479621711216212,-0.09619658455450461,6.000515519921933,0.08269354090490216,0.0006425053002274694,0.36119999999995045,2,optimal,69.1816772,0,0
MPC,11.00999999999981,-44.84265557116715,11.829846728062954,6.012012101656866,4.792889311509364,-0.948607785983825,-0.1137220173477527,5.917151323058484,0.08124211090799835,0.018823047835614837,0.5292000000003405,3,optimal,69.7815183,0,0
MPC,11.109999999999808,-44.78818212573648,11.237112822705159,5.9286557346037805,4.623787645466118,-0.8761117482740259,-0.109194079170568,5.841044559776378,0.08582590508598922,0.06663613106459465,0.3758000000000372,2,optimal,70.3813594,0,0
MPC,11.209999999999805,-44.822471273535854,10.650969050294062,5.851669762584892,4.441915124072617,-0.7622132482041517,-0.10097543088673477,5.775448437764477,0.08976203318390773,0.10630779849011596,0.3647999999998319,2,optimal,70.9812006,0,0
MPC,11.309999999999803,-44.948369371036875,10.084680598054952,5.784692316027108,4.291943065983553,-0.6057364420411168,-0.11873750641871925,5.724118671822996,0.0958873087190243,0.09024290783524247,0.3695000000001336,2,optimal,71.5810417,0,0
MPC,11.409999999999801,-45.16013459162603,9.55084090760035,5.731464849474277,4.134056687677214,-0.43208694295532557,-0.12229850872297568,5.688256155178744,0.12211255958846925,0.06258368193675157,0.5219999999996894,3,optimal,72.1808828,0,0
MPC,11.509999999999799,-45.45592898657395,9.06369156841108,5.693496367296496,3.951970727131242,-0.2570733414587793,-0.08771558806558218,5.667789033150618,0.163005314203453,0.07847346185200132,0.362400000000207,2,optimal,72.780724,0,0
MPC,11.609999999999797,-45.82934413354369,8.636761803618342,5.670906736337504,3.78825105965984,-0.5653969001348885,-0.026382276551164804,5.614367046324015,0.16714752351800632,0.15041346415992907,0.3647999999998319,2,optimal,73.180618,0,0
MPC,11.709999999999795,-46.25984865251647,8.273294805722259,5.62122399892518,3.6869967282065206,-0.3501631827049888,-0.0034978350892682416,5.586207680654682,0.13545528904268178,0.14128081854559005,0.5311000000003396,3,optimal,73.7804592,0,0
MPC,11.809999999999793,-46.72166849164441,7.956611941076169,5.5904543476348305,3.663260982625895,0.20582400240131107,-0.015521623196628389,5.611036747874961,0.11245014506987909,0.08605874944387804,0.35389999999990707,2,optimal,74.3803003,0,0
MPC,11.90999999999979,-47.19747492958096,7.66233358879842,5.5983917756275074,3.6687393383590448,0.9140897335486254,-0.019300845381426585,5.68980074898237,0.11684807401446161,0.032582662256252615,0.36089999999999733,2,optimal,74.9801414,0,0
MPC,12.009999999999788,-47.68124944434363,7.376842363394587,5.633642870515562,3.652877362385698,0.9799670442522478,-0.002660270818638178,5.731639574940787,0.12093323997321148,0.033720407538800234,0.3810000000004088,2,optimal,75.3800355,0,0
MPC,12.109999999999786,-48.17404395476924,7.099661747356727,5.671434467988159,3.6315079067204787,1.4969296710060318,0.07955654967370025,5.821127435088762,0.08403168331856688,0.0591372373122061,0.5253000000005059,3,optimal,75.9798767,0,0
MPC,12.209999999999784,-48.67304378311469,6.823633968826702,5.729162290472854,3.6603659161433844,1.7595371895159575,0.13294555850889556,5.90511600942445,0.038914627661950335,0.06595193965285384,0.5749000000001558,3,optimal,76.5797178,0,0
MPC,12.309999999999782,-49.16649939068051,6.525630727975978,5.797017349063105,3.7733356913547604,1.5998707470571465,0.12510146558229912,5.95700442376882,0.01259388388406811,0.019522502086333215,0.5589999999999762,3,optimal,77.1795589,0,0
MPC,12.40999999999978,-49.632894663160656,6.176395003128303,5.858715006791075,3.943351172155145,1.2481844520056689,0.07329941746297473,5.983533451991642,0.04592010386237081,0.061901944497432915,0.5240999999998053,3,optimal,77.7794,0,0
MPC,12.509999999999778,-50.05326040554278,5.76514951734296,5.906850180987412,4.078676588344566,0.8874588229012503,0.03540139783139356,5.995596063277537,0.05847497480549021,0.10193396150386347,0.5495000000004246,2,optimal,78.3792412,0,0
MPC,12.609999999999776,-50.42748639759768,5.306022922980679,5.941074277405041,4.141502262148626,0.580252854401829,0.04071060448193672,5.999099562845224,0.06117099861923602,0.07326422277231526,0.38460000000029027,2,optimal,78.9790823,0,0
MPC,12.709999999999773,-50.76713337965843,4.817222141279296,5.963451236339013,4.1788884696018345,0.3444303197963243,0.06345323518043917,5.997894268318646,0.06692061937382461,0.025973309135578937,0.5318000000000822,3,optimal,79.5789234,0,0
MPC,12.809999999999771,-51.078363273263555,4.307804303616972,5.976733899342271,4.239569041771245,0.2142914915581341,0.07312924115123301,5.998163048498085,0.07995008857001264,0.008063161168326616,0.5111999999991568,3,optimal,80.1787646,0,0
MPC,12.90999999999977,-51.35506250954575,3.7776892612557877,5.984997868868866,4.327914684481454,0.1983311748326605,0.06354599038508725,6.004830986352132,0.09686503751391584,0.02311982777702415,0.5359000000004777,3,optimal,80.7786057,0,0
