controller,time_s,x_m,y_m,speed_mps,yaw_rad,accel_command_mps2,steer_command_rad,speed_command_mps,cross_track_error_m,heading_error_rad,controller_update_ms,controller_iterations,controller_status,progress_m,lap_count,collision,minimum_clearance_m,minimum_ttc_s,critical_beam_index,critical_beam_angle_rad,critical_scan_range_m,critical_side_distance_m,termination_reason
Pure Pursuit,0.10999999999999999,0.5071138521098466,5.1882111782291584,0.28888366911729985,1.4735905410961985,8.0,-1.1789411931327365e-05,0.8,0.014290755019129334,0.0,0.07779999999968368,0,not_applicable,0.0,0,0,0.8755245913451394,nan,941,1.7488878591288235,1.0330155353593178,0.1574909440141784,running
Pure Pursuit,0.21000000000000005,0.5115345167441346,5.233545231708497,0.5973968804074414,1.4735905410961985,8.0,-1.2033897818732416e-05,1.0888836691172998,0.05983983492944572,0.0,0.0716000000000605,0,not_applicable,0.0,0,0,0.8793779360911839,5.758905028035437,741,0.8777108433734941,1.2644188224974315,0.2014875443267371,running
Pure Pursuit,0.3100000000000001,0.5189493877269291,5.309584964528115,0.905910091697583,1.4735905410961985,8.0,-1.2866040430981776e-05,1.3973968804074415,0.06370765503466366,3.924846755154476e-06,0.06980000000034181,0,not_applicable,0.19994789100343444,0,0,0.868123853582614,2.785026313053131,731,0.8341519925857277,1.3269819711431718,0.20925385860619153,running
Pure Pursuit,0.4100000000000002,0.5293584650582298,5.416330376688015,1.2144233029877245,1.4735905410961985,8.0,-1.4469168344572633e-05,1.7059100916975831,0.04354406713369797,3.924846755154476e-06,0.07330000000038694,0,not_applicable,0.19994789100343444,0,0,0.8654587652498191,1.8633814263288364,720,0.7862372567191844,1.411653281651638,0.21901940157552577,running
Pure Pursuit,0.5100000000000002,0.5427617487380371,5.553781468188196,1.5229365142778661,1.4735905410961985,8.0,-1.8404489534981564e-05,2.0144233029877245,0.018300780633989707,8.615609596418494e-06,0.0809999999997757,0,not_applicable,0.39989578200710246,0,0,0.8703269689216814,1.3793017774901986,364,-0.7644578313253012,1.4329260248717814,0.2239412608755995,running
Pure Pursuit,0.6100000000000003,0.5591592387663507,5.721938239028657,1.8314497255680078,1.4735905410961985,8.0,-2.2814735763376537e-05,2.322936514277866,0.04929430725475861,1.6632437475738726e-05,0.07689999999982433,0,not_applicable,0.599843673008182,0,0,0.8439645636373949,1.0973247825100079,343,-0.8559314179796107,1.30071707718561,0.20524858980469116,running
Pure Pursuit,0.7100000000000004,0.5785509351431706,5.920800689209399,2.1399629368581494,1.4735905410961985,8.0,-2.97620975428057e-05,2.631449725568008,0.04943651320777511,2.6054242240114434e-05,0.08380000000052235,0,not_applicable,0.7997915640118493,0,0,0.8280899298363593,0.9100737234840285,708,0.7339666357738648,1.4599538311740676,0.22234991952811328,running
Pure Pursuit,0.8100000000000005,0.6009368378684968,6.150368818730421,2.4484761481482904,1.4735905410961985,8.0,-4.0130637664350044e-05,2.9399629368581497,0.018727401907350893,3.837230666015046e-05,0.079200000000057,0,not_applicable,0.9997394550062536,0,0,0.8764326949406209,0.7701860783088272,725,0.8080166821130677,1.3531844951408383,0.2144087504700342,running
Pure Pursuit,0.9100000000000006,0.6263169469423296,6.410642627591722,2.7569893594384314,1.4735905410961985,8.0,-5.489112579403192e-05,3.24847614814829,0.042833046772531774,5.270920515609845e-05,0.08599999999958641,0,not_applicable,1.199687346009922,0,0,0.8623649567008678,0.6917951917251641,734,0.8472196478220577,1.3282627240862535,0.20682039817249392,running
Pure Pursuit,1.0100000000000007,0.6546912623646688,6.701622115793304,3.0655025707285724,1.4735905410961985,8.0,-7.096764033588887e-05,3.5569893594384316,0.06470311206301334,8.834952553637976e-05,0.07480000000015252,0,not_applicable,1.599583127996135,0,0,0.8502108154597615,0.6130871167104668,342,-0.8602873030583875,1.3069078490469084,0.20447740104668094,running
