time_s,x_m,y_m,speed_mps,yaw_rad,accel_mps2,steer_rad,cross_track_error_m,heading_error_rad,control_update_ms
1.2000000000000002,2.366374247154983,0.0517817755462251,2.0140983118474423,-0.06322384254952826,-0.07582616635807893,0.02558267457346817,0.05217262985045366,0.06322384254952818,22.991100000581355
1.3,2.567381669257275,0.03905635383776422,2.0065156952116343,-0.047615948722992955,-0.05286734102662178,0.01923468915751144,0.039747802657812914,0.04761594872299302,22.790099999838276
1.4000000000000001,2.767805815250598,0.02950574892742889,2.001228961108972,-0.03592622550635659,-0.035321448316821116,0.014493270339730052,0.030520812104119038,0.0359262255063566,22.009599999364582
1.5,2.9677995765733165,0.022317635141139727,1.9976968162772901,-0.027141736302541068,-0.02220197692314823,0.01093736475475601,0.023641282389414982,0.02714173630254102,22.975900001256377
1.6,3.167495680167939,0.016896204816028097,1.9954766185849753,-0.020524410424893585,-0.012614286040550251,0.008261920894546422,0.01848423540115207,0.020524410424893613,22.955599999477272
1.7000000000000002,3.3670013136335584,0.012800894244748947,1.9942151899809202,-0.015531422811807291,-0.005801707942811849,0.0062447206518687695,0.014590451879934999,0.015531422811807083,24.08570000079635
1.8,3.566398780377768,0.009703718838326197,1.993635019186639,-0.011759927153900512,-0.0011109544239552827,0.0047223527062424005,0.01162353429969545,0.011759927153900396,23.576999999932013
1.9000000000000001,3.765748496879172,0.007359272617366236,1.9935239237442435,-0.008908710402572538,0.0019931896187754877,0.0035729583211480493,0.00933831407838497,0.008908710402572684,23.661100000026636
2.0,3.9650929784925415,0.0055833233772643945,1.9937232427061211,-0.006751591019843082,0.0039341535587817285,0.0027049135347475962,0.007557243535879846,0.006751591019843239,24.094399999739835
2.1,4.164460758688264,0.0042372532097076305,1.9941166580619993,-0.005118380197269524,0.004979153116966873,0.0020473887155040846,0.006152453399913035,0.005118380197269623,22.938500000236672
