time_s,x_m,y_m,speed_mps,yaw_rad,accel_mps2,steer_rad,cross_track_error_m,heading_error_rad,control_update_ms
1.3,2.4052264828711776,-0.052318824638203316,2.0,0.030241998268596616,0.0,0.02928392087150745,0.05257923102067759,0.030241998268596415,0.0
1.4000000000000001,2.605135031995485,-0.04627134689833092,2.0,0.047984151226389146,0.0,0.008389269583214325,0.04655540889499665,0.047984151226389216,0.0
1.5,2.804904828293607,-0.0366781989787518,2.0,0.05306559665375661,0.0,-0.005751726739544493,0.03700469728175972,0.053065596653756764,0.0
1.6,3.004623298612724,-0.026070059962312667,2.0,0.04958177462632901,0.0,-0.013880481223723354,0.026476837358358964,0.04958177462632918,0.0
1.7000000000000002,3.2043775137335575,-0.016157767520111103,2.0,0.041173917126127196,0.0,-0.017223888928425815,0.016740253215571155,0.04117391712612717,0.0
1.8,3.4042080085371627,-0.007925310623993964,2.0,0.030740487473178965,0.0,-0.01715245368560448,0.00897317582217278,0.030740487473178923,0.0
1.9000000000000001,3.604113518221441,-0.0017781813859798568,2.0,0.020350338469142783,0.0,-0.014952930582253672,0.004481401700313576,0.02035033846914258,0.0
2.0,3.804072106023081,0.0022916053865529125,2.0,0.011292770253205025,0.0,-0.011697998317596494,0.004672633380748969,0.011292770253204854,0.0
2.1,4.0040593534926066,0.004550111433190927,2.0,0.004207045272077025,0.0,-0.008191638591701878,0.0060976934026229805,0.004207045272076826,0.0
2.2,4.204057583572225,0.005391518005559809,2.0,-0.0007546881163574938,0.0,-0.0049685823529307055,0.006747773769908393,0.0007546881163573715,0.0
2.3000000000000003,4.404057526616812,0.005240580396616169,2.0,-0.0037641510112605492,0.0,-0.0023277981984422412,0.006627760190255439,0.003764151011260708,0.0
2.4000000000000004,4.604056109735201,0.004487751972150348,2.0,-0.005174085840427692,0.0,-0.0003831402858356223,0.006049127536060861,0.005174085840427889,0.0
2.5,4.8040534326247455,0.0034529394212686974,2.0,-0.005406151439812008,0.0,0.000881653295645809,0.005324763533745321,0.005406151439812046,0.0
2.6,5.004050509984525,0.0023717144000566393,2.0,-0.004872139614199692,0.0,0.0015621893934402301,0.004693789548986412,0.004872139614199522,0.0
2.7,5.204048136214778,0.00139729033233229,2.0,-0.003925930853297778,0.0,0.0017916921161470712,0.004282502432717097,0.003925930853297732,0.0
2.8000000000000003,5.404046594923452,0.0006121061786748285,2.0,-0.0028407133891208934,0.0,0.0017101779585567114,0.004092628061341052,0.0028407133891210634,0.0
2.9000000000000004,5.604045787958738,4.3964264969343736e-05,2.0,-0.00180486867330255,0.0,0.0014443211319478872,0.00404602682438745,0.0018048686733025399,0.0
3.0,5.804045462203734,-0.00031700927370947754,2.0,-0.0009300521159046461,0.0,0.0010965337528374881,0.004057863886512458,0.0009300521159048003,0.0
3.1,6.004045375704047,-0.0005030196700740001,2.0,-0.000265888462165452,0.0,0.0007411820903109183,0.004076529574941853,0.00026588846216535345,0.0
3.2,6.20404536863438,-0.0005561973618805095,2.0,0.00018304080860012163,0.0,0.0004257427554406309,0.004083425387267979,0.00018304080860032101,0.0
3.3000000000000003,6.404045365283986,-0.0005195892003649048,2.0,0.0004409104519457117,0.0,0.00017490438646102898,0.004078596966851882,0.00044091045194560863,0.0
3.4000000000000004,6.604045345843784,-0.0004314071128328919,2.0,0.0005468489063639799,0.0,-4.003137231879402e-06,0.004068284047705982,0.000546848906363806,0.0
3.5,6.804045315939412,-0.0003220373370111537,2.0,0.0005444242320866324,0.0,-0.00011543106913198665,0.004058113982639025,0.000544424232086449,0.0
