controller,time_s,x_m,y_m,speed_mps,yaw_rad,accel_command_mps2,steer_command_rad,speed_command_mps,cross_track_error_m,heading_error_rad,controller_update_ms,controller_iterations,controller_status,progress_m,lap_count,collision,minimum_clearance_m,minimum_ttc_s,critical_beam_index,critical_beam_angle_rad,critical_scan_range_m,critical_side_distance_m,termination_reason
MPC,0.10999999999999999,34.18747461202998,90.53410018011594,0.28888366875707505,0.12387724709447774,7.999999990024363,-0.0038982681437954854,0.7999999990024363,0.014290754699036711,0.0006784020771464228,1.0419999999999874,2,optimal,0.0,0,0,0.8701199969788166,nan,941,1.7488878591288235,1.027610940992995,0.1574909440141784,running
MPC,0.21000000000000005,34.232654723764504,90.53988280432496,0.5973968800472167,0.1253619494276001,8.0,0.001140268704804621,1.088883668757075,0.05983937206676905,0.0008063002559759447,1.0080999999995122,3,optimal,0.0,0,0,0.8964541680320024,5.986511765746433,718,0.7775254865616312,1.4534130371420546,0.22094939445953415,running
MPC,0.3100000000000001,34.308708443389705,90.54650622472933,0.9059100913373582,0.10640988354749464,8.0,-0.3130189966541747,1.3973968800472167,0.06389980818758331,0.017861721710594303,1.1173000000002098,3,optimal,0.19996710727035555,0,0,0.8934538535826139,2.961842966380616,379,-0.6991195551436515,1.5700132324264093,0.2157016455530536,running
MPC,0.4100000000000002,34.41587781172879,90.54266186384365,1.2144233026274998,0.0378812292123098,8.0,0.001140268704804603,1.7059100913373584,0.04648710677810242,0.08639037604577915,0.9105000000002583,3,optimal,0.19996710727035555,0,0,0.8932851319200165,1.7975280262576638,385,-0.6729842446709917,1.4844856260418198,0.21113476830746442,running
MPC,0.5100000000000002,34.55392945225615,90.54036440107673,1.5229365139176414,0.00019588467428705014,8.0,-0.20943951023931945,2.0144233026275,0.04459033341839356,0.12378350698550866,0.9712999999997862,3,optimal,0.39993421560614545,0,0,0.8862908168288963,1.2445153190293916,389,-0.6555607043558851,1.4063450457967033,0.2082738731989199,running
MPC,0.6100000000000003,34.72218731111206,90.52509304064547,1.831449725207783,-0.06202923544990241,8.0,-0.03558954406891857,2.322936513917641,0.09380604018471389,0.18574630015592497,0.980299999999712,3,optimal,0.5999013216677272,0,0,0.8296431608222024,0.8820249323722352,384,-0.6773401297497683,1.2586038950954372,0.21187243445594103,running
MPC,0.7100000000000004,34.92141685571022,90.51035092883222,2.1399629364979247,-0.05946319451210719,8.0,0.27856972129006075,2.631449725207783,0.12921883314381363,0.18290574284159744,0.7944999999995872,3,optimal,0.7998684300035375,0,0,0.753387123606479,0.6827715920273187,354,-0.8080166821130677,1.0783948139439223,0.2144087504700342,running
MPC,0.8100000000000005,35.15187438289764,90.51775886450878,2.4484761477880657,0.03688923050939036,8.0,-0.03558954406891856,2.939962936497925,0.13877788126157314,0.08630668870176716,0.8428999999998688,3,optimal,0.99983553530441,0,0,0.7475226949406208,0.64920682572021,387,-0.6642724745134383,1.3035566066016064,0.20968660597172056,running
MPC,0.9100000000000006,35.41301944719436,90.53124191424365,2.7569893590782066,0.059412205568933174,8.0,0.27856972129006075,3.2484761477880655,0.1570305385068987,0.06352664834367427,0.7482000000003097,3,optimal,1.199802643640203,0,0,0.7534051429235284,0.5562820014500998,359,-0.7862372567191844,1.1813209149266801,0.21901940157552577,running
MPC,1.0100000000000007,35.701933344782745,90.57474438720124,3.0655025703683476,0.19101371257547733,8.0,0.16262484525953358,3.556989359078207,0.16545401107929364,0.06854525859977789,0.7711999999999719,3,optimal,1.5997368568850163,0,0,0.7450800965636089,0.5914156196733086,367,-0.7513901760889712,1.4174270846962553,0.22593517874601313,running
MPC,1.1100000000000008,36.01444880655818,90.65690676597353,3.3740157816584886,0.2916042480071243,8.0,-0.15153442009944573,3.8655025703683474,0.11145151269790762,0.16935087430278317,0.9495000000003806,3,optimal,1.7997039616929331,0,0,0.7621018154025587,0.548016098218536,701,0.7034754402224284,1.4976201604610038,0.21649658541768402,running
MPC,1.2100000000000009,36.355980106168964,90.7502499143374,3.6825289929486296,0.26541060995309235,8.0,0.16262484525953358,4.174015781658489,0.052204498035818926,0.1435786776618868,0.7635999999999754,3,optimal,2.199638174953892,0,0,0.8261812167107662,0.4750663090482726,731,0.8341519925857277,1.28607918832208,0.20925385860619153,running
MPC,1.310000000000001,36.72235467018061,90.86807926192483,3.9910422042387705,0.34723360057865066,8.0,-0.060618291852531744,4.482528992948629,0.035323693957146164,0.22578987573965437,0.768299999999833,3,optimal,2.5995723884942183,0,0,0.8778245672702468,0.3813368161734053,701,0.7034754402224284,1.2874015533229106,0.21649658541768402,running
MPC,1.410000000000001,37.11841681708581,90.99421891366308,4.299555415528913,0.2613932931758695,8.0,-0.37477755721151107,4.791042204238771,0.10006793166511493,0.1403044596701548,0.881899999999991,3,optimal,2.9995066024186654,0,0,0.7641084851547708,0.3457795235448535,743,0.8864226135310473,1.0724800614222747,0.20004771979496722,running
MPC,1.5100000000000011,37.55905650780514,91.06227293022813,4.608068626819056,-0.013777027361884298,8.0,-0.06061829185253179,5.099555415528913,0.11528210021137827,0.13454429315236993,0.7788999999998047,3,optimal,3.3994408167841232,0,0,0.7656888476769027,0.40649272838910644,382,-0.6860518999073215,1.5656932780930932,0.21337555590733343,running
MPC,1.6100000000000012,38.036322682760144,91.0618814842697,4.916581838109198,-0.09423009066491234,8.0,-0.015353756312323464,5.408068626819055,0.11333866282946108,0.21470907386079752,0.8561999999998626,3,optimal,3.7993750316064645,0,0,0.8802026911482151,0.3281314527423917,361,-0.7775254865616312,1.298515903259148,0.22094939445953415,running
MPC,1.7100000000000013,38.54351989035724,91.02856017727001,5.22509504939934,-0.09498905777798133,8.0,-0.0059009160691404945,5.716581838109198,0.039312419489687014,0.21509586320513785,0.7623999999997189,3,optimal,4.3992763552039955,0,0,0.8275989759257899,0.2745695799073043,372,-0.729610750695088,1.227775648409962,0.22148173646210823,running
MPC,1.8100000000000014,39.08111120076474,90.9877292323984,5.5336082606894825,-0.044092984109497746,8.0,0.19786995096758578,6.02509504939934,0.16119515287390904,0.16389798410939482,0.7893999999999401,3,optimal,4.9991776784540765,0,0,0.7572164623262281,0.2487335021715794,397,-0.6207136237256718,1.2601823096980436,0.20295929427763665,running
